# time  created  delivered  delivered/created
191470.0000 6495 46 0.0071
191497.0000 6496 46 0.0071
191527.0000 6497 46 0.0071
191553.0000 6498 46 0.0071
191583.0000 6499 46 0.0071
191614.0000 6500 46 0.0071
191646.0000 6501 46 0.0071
191676.0000 6502 46 0.0071
191710.0000 6503 46 0.0071
191739.0000 6504 46 0.0071
191773.0000 6505 46 0.0071
191803.0000 6506 46 0.0071
191830.0000 6507 46 0.0071
191857.0000 6508 46 0.0071
191890.0000 6509 46 0.0071
191920.0000 6510 46 0.0071
191950.0000 6511 46 0.0071
191976.0000 6512 46 0.0071
192005.0000 6513 46 0.0071
192037.0000 6514 46 0.0071
192062.0000 6515 46 0.0071
192092.0000 6516 46 0.0071
192118.0000 6517 46 0.0071
192147.0000 6518 46 0.0071
192173.0000 6519 46 0.0071
192205.0000 6520 46 0.0071
192239.0000 6521 46 0.0071
192272.0000 6522 46 0.0071
192298.0000 6523 46 0.0071
192332.0000 6524 46 0.0071
192363.0000 6525 46 0.0070
192395.0000 6526 46 0.0070
192422.0000 6527 46 0.0070
192451.0000 6528 46 0.0070
192482.0000 6529 46 0.0070
192514.0000 6530 46 0.0070
192543.0000 6531 46 0.0070
192575.0000 6532 46 0.0070
192609.0000 6533 46 0.0070
192635.0000 6534 46 0.0070
192662.0000 6535 46 0.0070
192693.0000 6536 46 0.0070
192718.0000 6537 46 0.0070
192743.0000 6538 46 0.0070
192775.0000 6539 46 0.0070
192803.0000 6540 46 0.0070
192833.0000 6541 46 0.0070
192865.0000 6542 46 0.0070
192894.0000 6543 46 0.0070
192920.0000 6544 46 0.0070
192952.0000 6545 46 0.0070
192981.0000 6546 46 0.0070
193010.0000 6547 46 0.0070
193041.0000 6548 46 0.0070
193066.0000 6549 46 0.0070
193098.0000 6550 46 0.0070
193125.0000 6551 46 0.0070
193154.0000 6552 46 0.0070
193184.0000 6553 46 0.0070
193213.0000 6554 46 0.0070
193242.0000 6555 46 0.0070
193269.0000 6556 46 0.0070
193296.0000 6557 46 0.0070
193329.0000 6558 46 0.0070
193356.0000 6559 46 0.0070
193388.0000 6560 46 0.0070
193419.0000 6561 46 0.0070
193447.0000 6562 46 0.0070
193475.0000 6563 46 0.0070
193509.0000 6564 46 0.0070
193539.0000 6565 46 0.0070
193565.0000 6566 46 0.0070
193590.0000 6567 46 0.0070
193617.0000 6568 46 0.0070
193649.0000 6569 46 0.0070
193675.0000 6570 46 0.0070
193703.0000 6571 46 0.0070
193730.0000 6572 46 0.0070
193757.0000 6573 46 0.0070
193787.0000 6574 46 0.0070
193812.0000 6575 46 0.0070
193838.0000 6576 46 0.0070
193865.0000 6577 46 0.0070
193892.0000 6578 46 0.0070
193920.0000 6579 46 0.0070
193953.0000 6580 46 0.0070
193986.0000 6581 46 0.0070
194019.0000 6582 46 0.0070
194053.0000 6583 46 0.0070
194079.0000 6584 46 0.0070
194111.0000 6585 46 0.0070
194142.0000 6586 46 0.0070
194168.0000 6587 46 0.0070
194196.0000 6588 46 0.0070
194198.1000 6588 47 0.0071
194227.0000 6589 47 0.0071
194255.0000 6590 47 0.0071
194286.0000 6591 47 0.0071
194318.0000 6592 47 0.0071
194346.0000 6593 47 0.0071
194379.0000 6594 47 0.0071
194412.0000 6595 47 0.0071
194441.0000 6596 47 0.0071
194474.0000 6597 47 0.0071
194506.0000 6598 47 0.0071
194537.0000 6599 47 0.0071
194562.0000 6600 47 0.0071
194589.0000 6601 47 0.0071
194620.0000 6602 47 0.0071
194653.0000 6603 47 0.0071
194686.0000 6604 47 0.0071
194720.0000 6605 47 0.0071
194747.0000 6606 47 0.0071
194779.0000 6607 47 0.0071
194808.0000 6608 47 0.0071
194839.0000 6609 47 0.0071
194870.0000 6610 47 0.0071
194904.0000 6611 47 0.0071
194933.0000 6612 47 0.0071
194960.0000 6613 47 0.0071
194986.0000 6614 47 0.0071
195014.0000 6615 47 0.0071
195039.0000 6616 47 0.0071
195071.0000 6617 47 0.0071
195103.0000 6618 47 0.0071
195132.0000 6619 47 0.0071
195161.0000 6620 47 0.0071
195191.0000 6621 47 0.0071
195217.0000 6622 47 0.0071
195242.0000 6623 47 0.0071
195268.0000 6624 47 0.0071
195301.0000 6625 47 0.0071
195334.0000 6626 47 0.0071
195363.0000 6627 47 0.0071
195389.0000 6628 47 0.0071
195414.0000 6629 47 0.0071
195443.0000 6630 47 0.0071
195473.0000 6631 47 0.0071
195501.0000 6632 47 0.0071
195535.0000 6633 47 0.0071
195566.0000 6634 47 0.0071
195595.0000 6635 47 0.0071
195622.0000 6636 47 0.0071
195651.0000 6637 47 0.0071
195677.0000 6638 47 0.0071
195709.0000 6639 47 0.0071
195743.0000 6640 47 0.0071
195768.0000 6641 47 0.0071
195801.0000 6642 47 0.0071
195829.0000 6643 47 0.0071
195855.0000 6644 47 0.0071
195888.0000 6645 47 0.0071
195920.0000 6646 47 0.0071
195952.0000 6647 47 0.0071
195985.0000 6648 47 0.0071
196016.0000 6649 47 0.0071
196043.0000 6650 47 0.0071
196076.0000 6651 47 0.0071
196102.0000 6652 47 0.0071
196133.0000 6653 47 0.0071
196160.0000 6654 47 0.0071
196194.0000 6655 47 0.0071
196219.0000 6656 47 0.0071
196249.0000 6657 47 0.0071
196281.0000 6658 47 0.0071
196312.0000 6659 47 0.0071
196340.0000 6660 47 0.0071
196371.0000 6661 47 0.0071
196401.0000 6662 47 0.0071
196427.0000 6663 47 0.0071
196458.0000 6664 47 0.0071
196489.0000 6665 47 0.0071
196518.0000 6666 47 0.0071
196544.0000 6667 47 0.0070
196571.0000 6668 47 0.0070
196596.0000 6669 47 0.0070
196626.0000 6670 47 0.0070
196654.0000 6671 47 0.0070
196684.0000 6672 47 0.0070
196714.0000 6673 47 0.0070
196740.0000 6674 47 0.0070
196768.0000 6675 47 0.0070
196795.0000 6676 47 0.0070
196826.0000 6677 47 0.0070
196860.0000 6678 47 0.0070
196893.0000 6679 47 0.0070
196921.0000 6680 47 0.0070
196952.0000 6681 47 0.0070
196979.0000 6682 47 0.0070
197007.0000 6683 47 0.0070
197033.0000 6684 47 0.0070
197060.0000 6685 47 0.0070
197092.0000 6686 47 0.0070
197123.0000 6687 47 0.0070
197149.0000 6688 47 0.0070
197180.0000 6689 47 0.0070
197211.0000 6690 47 0.0070
197239.0000 6691 47 0.0070
197270.0000 6692 47 0.0070
197299.0000 6693 47 0.0070
